Product Name,reviews
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
You don't need a lot... but boy it will feel like you used a lot!!!! This stuff is amazing for reviving curls!!!! :)
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
I recently got a spiral perm and I thought this product would help control the frizz but I am thoroughly disappointed. I am going back to using my old trusted Lanza products.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
It has a horrible smell and literally did nothing on my hair .
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this keeps all my frizz away. A little goes a long way.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Not worthy.  It damaged my hair more than it was. I returned it.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Gooood thing, work great
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Wes curl fro frizzing
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love how light this product is! It doesn’t weigh my curls down like other products.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Great product,  great.for the frizz.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Works perfect for fine curly hair.  It does not weigh it down and your hair can be fluffed up for several days by misting hair with water after initial application.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
White crap in hair
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Where has DevaCurl been all my curly haired life?! This product has made my hair look better than ever.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this product, keeps my curls fresh all day.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Leaves my curls on point!
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Very good
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this foam, doesn't leave my hair oily and does exactly what it says it will do!
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Wife likes the price much better than the store
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
excellent
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this stuff. Really makes my hair stay curly and soft
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Did not help control the frizz
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Didn't do anything for my curly hair.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this stuff it's wonderful.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Used this for year.  Amazon has great price.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
This product does help with adding volume to my hair. It's not my first purchase.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
I love it
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
it's ok, i like that it doesnt leave noticable residue but it doesnt do much for frizz and leaves hair feeling crunchy
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
The has been the best product for my curls. It keeps the under control just not stiff as a board.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
If you have naturally curly hair these products are amazing!
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
I can't live without this product.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
I like it
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Perfect for my daughter's curls
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Terrific curly hair product at a great price. Arrived promptly well packed.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this product came very quick once ordered
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this foam! Works great!
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Worked well just sticky
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Best mousse that I've ever used. Not sticky and gives volume.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Excellent product
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
This makes my hair look fantastic. Always will use this going forward!
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
I love this mousse for my natural curls
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Deva is the best. I have long, thick curls and I live in Texas so we get long dry stretches or torrential rain or swampy humidity. This product seems to handle it all, with style. It's my everyday go-to product. Thanks for keeping me curly, Deva!!
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love this. I order it regularly to use along with the deva curl gel.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
makes hair hard--use mousse its cheaper same result
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Lightweight. Doesn't control frizz as well as cream.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
Love it!
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
I always looked at this product and for whatever reason I just didn't want to try it.  There are so many products that claim to be frizz-free and then they're a disappointment.  I tried this one with no expectations of anything.  But, I was pleasantly surprised.  So, it must have been fluke results.  So, I tried it again.  Great results.  Just as an FYI, I have 3c hair that has had a Deva Cut.  So getting volume was important since that was the intention of my haircut.  I have volume.  I have lift and it is also a great 2nd or 3rd or more day refresher product.  The product isn't sticky.I use the Deva Buildup Buster shampoo and then I condition with Deva One Condition.  Then on reasonably wet (not dripping and not damp) hair, I apply the foam.  If you apply this product or any of Deva's styling products, it's important to start with wet hair or the results aren't as good.  I start with my roots and work my way to my ends.  After I apply the Deva Coconut SuperCream.  I have applied gel after the cream.  But, I reserve that for the most humid days.  Also any with Deva products:  Cream THEN Gel.  These are some great products, but I often see lots of reviews of so-so and negative reviews and I can almost bet they either applied them on hair that wasn't wet enough or out of the cream/gel order.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
I have fine, thin, curly hair that tends to frizz. Wow! this product really helps! Finally somebody made products that work for my hair. Thank you so much! My curls look more organized and don't feel stiff.  I liked this product so well, I went back and bought the other products this company makes.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
It weighs down my curls and I don’t like the feeling on my hair.
"
"DevaCurl Frizz-Free Volumizing Texture Foam, 7.5oz","
First - I used the DevaCurl site to recommend this for my fine wavy hair. I bought this and the Ultra Defining Gel at the same time, expecting that I would need both to control frizz, but this product works great alone.  I do use the Ultra Defining Gel for any fly aways as a finishing step.  With my medium length fine hair, I use about 2 pumps and then use my diffuser.  My hair gets super curly vs wavy and doesn't look crispy, but more shiny, which is what I prefer.  I haven't tried many specialized curl products like this, because the ones I have tried in the past were a disaster.  I never knew my hair could be this curly.  I really like this DevaCurl Frizz-Free Volumizing Texture Foam.  The only thing I do not like is that it feels a tiny bit chalky when I run my fingers through at the end of the day before going to bed.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have thick, curly hair and have been a deva products purchaser for 15 years.  I have purchased all of the products, the hair dryer, and Lorraine Massey's books.  I've had my hair cut, multiple times, at a deva salon in NY (fantastic hair cuts!).  Deva products, sadly, dry out my hair and are full of toxic chemicals.  Low poo contains diazolidinyl urea, fragrance, peg-75 lanolin and ped-7 glyceryl.  I've recently tried shea moisture products and have been so pleased with the resulting soft, natural, bouncing curls.  Deva products were purchased by L'Oreal a couple of year ago.  I'm sure they wanted to kill them so they couldn't compete with their products.  I just discovered that Shea Moisture/Sundial was bought out by Dove, so I am expecting more chemicals and possible loss of the product.  I'm weaning off of all deva products and will continue my search for fewer toxic chemicals and clean, soft curls.  I wasn't paid or given free products for this review!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Be careful with counterfeit I sent back all my deva curl products from amazon they itched my head and made my scalp dry after 2 weeks of using the product. I then went and bought it directly from deva curl and the issue went away. Don't be cheap buy from deva curl directly they give you a lot of free things when you order from them.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have low porosity mostly 3A Caucasian hair that is extremely dry and tends to frizz.  Tried various different co-wash and no-poo methods and my hair was still always dry.  I initially assumed my hair was very porous because it was rough and fuzzy, once I learned how to actually tell it wasn't very porous at all, I found out that low porosity hair needs the buildup removed in order to accept moisture at all.  This shampoo has done a very nice job of that for me, it cleans my hair but doesn't leave it feeling as though it's been stripped.  Most other shampoos (and I've tried a lot) leave my hair feeling rough, and it's really hard to find one without silicones and various proteins.  The citrus smell of this shampoo is pleasant as well.  Used with the DevaCurl One Decadence conditioner, my hair feels and looks the best it has in years.  As a sidenote: my hair absolutely hates keratin and most other proteins, but the hydrolyzed quinoa protein in the conditioner does not seem to bother it. This stuff isn't cheap compared to most shampoos, but it's worth it to me.-Updating nearly a year later to add that at some point, the protein in the conditioner became too much.  I have since found Shea Moisture Low Porosity conditioner and it is the best I have ever found.  I use it with the Deva Low Poo cleanser.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
DevaCurl Low Poo Mild Lather Cleanser; 32ozI was hoping that this would leave less of a buildup than the  Devacurl No-Poo Original (Conditioner) Cleanser, but sadly it does not.  It leaves the roots of my hair feeling extremely weighted and slightly greasy looking.  I was looking for something more natural that didn't weigh my hair down, but I am afraid this is not the product I was looking for.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I don't have curly hair. Actually, my hair is about as straight as hair can get. I do have curly hair in my family, but it missed me. About a year ago, I was looking up shampoo with the least amount of harmful chemicals. This was one that came up on several lists. So, I tried it out and fell in love. I have somewhat oily hair after not washing it for more than 24 hours. I hate taking a shower every day because it dries my skin out. Most conventional shampoos not only make my hair crazy, but it makes my skin ""itch"". I call it alligator skin. :)  But, this shampoo is gently for both my hair and my skin. A 16 oz bottle lasted me 1 year +, because I only use it once a week, maybe 5-6 times a month. I have mid-back length think hair, and only need a quarter or two sized amount- half the amount of conventional shampoo. I actually like my hair better the second day after using this product.So, if you are looking for a gently shampoo with fewer chemicals, give this one a try.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
It really worked on no frizz curls (I have med curly grey hair tends to frizz)... but I did not like the 'dirty' feel & dull look after a half dozen washes. I've talked with friends who have super curly/kinky hair and they do not mind the texture change as much. I switched to another no sulfate shampoo, that, coupled w a good beachy hair lotion did the trick.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I really do not like writing negative reviews but this stuff has made my hair so grossl. It smells great but it does not clean AT ALL. My hair (medium, wavy) is so incredibly greasy despite that I am a regular washer (at least 4 times a week). I thought that I needed to let it adjust or something, but after several weeks of using this, I am going to return it and get my money back. I know tons of people who love deva curl, but for some reason, this stuff is really not doing the trick for my hair.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
--If this review helped you, please click ""helpful""--Deva Curl has yet to disappoint me! I have so many of the after-shower products but just recently purchased this. I love it! It really makes a difference (which I didn't think it would) in my curls on wash day. My wash days are so much better than they used to be. I used to dread them and plan my life accordingly but I don't have to do that with this shampoo and conditioner. I do follow with all DC products and my curls love it! They're looking better than ever!--For more Amazon reviews, follow @CassandraMercedes on Instagram--
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
It arrived not wrapped in anything to indicate that it's new. The top appeared to have been opened before. I don't trust it enough to use it. The picture shows what an actually new item looks like on the right and what I received on the left.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Not good for anyone who actually works up a sweat when they work out - hair never felt clean with this product.Totally ineffective for removing build up. Hair was left flat and oily at the roots. Ended up using a 'clarifying' wash most weeks and in the end, I was thinking, what's the point?
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have thick, curly hair and have been a deva products purchaser for 15 years.  I have purchased all of the products, the hair dryer, and Lorraine Massey's books.  I've had my hair cut, multiple times, at a deva salon in NY (fantastic hair cuts!).  Deva products, sadly, dry out my hair and are full of toxic chemicals.  Low poo contains diazolidinyl urea, fragrance, peg-75 lanolin and ped-7 glyceryl.  I've recently tried shea moisture products and have been so pleased with the resulting soft, natural, bouncing curls.  Deva products were purchased by L'Oreal a couple of year ago.  I'm sure they wanted to kill them so they couldn't compete with their products.  I just discovered that Shea Moisture/Sundial was bought out by Dove, so I am expecting more chemicals and possible loss of the product.  I'm weaning off of all deva products and will continue my search for fewer toxic chemicals and clean, soft curls.  I wasn't paid or given free products for this review!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Be careful with counterfeit I sent back all my deva curl products from amazon they itched my head and made my scalp dry after 2 weeks of using the product. I then went and bought it directly from deva curl and the issue went away. Don't be cheap buy from deva curl directly they give you a lot of free things when you order from them.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have low porosity mostly 3A Caucasian hair that is extremely dry and tends to frizz.  Tried various different co-wash and no-poo methods and my hair was still always dry.  I initially assumed my hair was very porous because it was rough and fuzzy, once I learned how to actually tell it wasn't very porous at all, I found out that low porosity hair needs the buildup removed in order to accept moisture at all.  This shampoo has done a very nice job of that for me, it cleans my hair but doesn't leave it feeling as though it's been stripped.  Most other shampoos (and I've tried a lot) leave my hair feeling rough, and it's really hard to find one without silicones and various proteins.  The citrus smell of this shampoo is pleasant as well.  Used with the DevaCurl One Decadence conditioner, my hair feels and looks the best it has in years.  As a sidenote: my hair absolutely hates keratin and most other proteins, but the hydrolyzed quinoa protein in the conditioner does not seem to bother it. This stuff isn't cheap compared to most shampoos, but it's worth it to me.-Updating nearly a year later to add that at some point, the protein in the conditioner became too much.  I have since found Shea Moisture Low Porosity conditioner and it is the best I have ever found.  I use it with the Deva Low Poo cleanser.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
DevaCurl Low Poo Mild Lather Cleanser; 32ozI was hoping that this would leave less of a buildup than the  Devacurl No-Poo Original (Conditioner) Cleanser, but sadly it does not.  It leaves the roots of my hair feeling extremely weighted and slightly greasy looking.  I was looking for something more natural that didn't weigh my hair down, but I am afraid this is not the product I was looking for.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I don't have curly hair. Actually, my hair is about as straight as hair can get. I do have curly hair in my family, but it missed me. About a year ago, I was looking up shampoo with the least amount of harmful chemicals. This was one that came up on several lists. So, I tried it out and fell in love. I have somewhat oily hair after not washing it for more than 24 hours. I hate taking a shower every day because it dries my skin out. Most conventional shampoos not only make my hair crazy, but it makes my skin ""itch"". I call it alligator skin. :)  But, this shampoo is gently for both my hair and my skin. A 16 oz bottle lasted me 1 year +, because I only use it once a week, maybe 5-6 times a month. I have mid-back length think hair, and only need a quarter or two sized amount- half the amount of conventional shampoo. I actually like my hair better the second day after using this product.So, if you are looking for a gently shampoo with fewer chemicals, give this one a try.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
It really worked on no frizz curls (I have med curly grey hair tends to frizz)... but I did not like the 'dirty' feel & dull look after a half dozen washes. I've talked with friends who have super curly/kinky hair and they do not mind the texture change as much. I switched to another no sulfate shampoo, that, coupled w a good beachy hair lotion did the trick.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I really do not like writing negative reviews but this stuff has made my hair so grossl. It smells great but it does not clean AT ALL. My hair (medium, wavy) is so incredibly greasy despite that I am a regular washer (at least 4 times a week). I thought that I needed to let it adjust or something, but after several weeks of using this, I am going to return it and get my money back. I know tons of people who love deva curl, but for some reason, this stuff is really not doing the trick for my hair.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
--If this review helped you, please click ""helpful""--Deva Curl has yet to disappoint me! I have so many of the after-shower products but just recently purchased this. I love it! It really makes a difference (which I didn't think it would) in my curls on wash day. My wash days are so much better than they used to be. I used to dread them and plan my life accordingly but I don't have to do that with this shampoo and conditioner. I do follow with all DC products and my curls love it! They're looking better than ever!--For more Amazon reviews, follow @CassandraMercedes on Instagram--
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
It arrived not wrapped in anything to indicate that it's new. The top appeared to have been opened before. I don't trust it enough to use it. The picture shows what an actually new item looks like on the right and what I received on the left.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Not good for anyone who actually works up a sweat when they work out - hair never felt clean with this product.Totally ineffective for removing build up. Hair was left flat and oily at the roots. Ended up using a 'clarifying' wash most weeks and in the end, I was thinking, what's the point?
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This is my first Deva Curl product. I found it by chance on amazon while searching desperately for the next shampoo to try. I also discovered the Curly Girl book, which helps a lot. If you have a curly or wavy hair and have never used these products, my suggestion is to get the book first and choose your routine, regardless of whether you plan to use the Deva Curls products or not. My hair is wavy on the curly side. Ever since I started dyeing it to cover the gray hair, it got very dry. Looks like I have to use conditioner every time. This shampoo alleviates the problem a little - it is not as drying as the others sulfate-free products I have used. I am looking forward to try the no-poo shampoo next, as well as the conditioner (the Deva conditioner can be left in the hair if needed depending on the hair dryness).
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have been using Deva Curl products since 2006 with great results. Low-Poo, No-Poo and One Condition have been my go to. The company has been sold 3 times since then and apparently has added some toxic chemistry to their products. In the last several years, I have noticed severe hair loss at my scalp and my hairline. My hair used to be so thick that hairdressers joked that they'd have to sharpen their scissors after my haircut. My hair is now so thin, I can see my head and my curls don't last beyond the first day and turn into fuzz and frizz where there used to be curls. My hair used to be healthy and grew fast. I haven't had a haircut in 3 years and my hair does not seem to be growing. My diet is excellent and I feel fine. This product sucks and has damaged my hair and a whole community of former DevaCurl users. There are a few Facebook groups with horrible stories of what's happening to them because of DevaCurl's products. One group has over 11,000 members
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I thought sulfate free shampoo is good, but my stylist told me, “what’s the point?” I should’ve listened because you have to wash a few times to get your hair cleaned. At first, you wouldn’t know the difference in a clean scalp. It’s something to take for granted, until you’re scalp gets sticky and you don’t understand why it’s still sticky after three washes. You can develop dandruff or bacteria/fungus on your scalp if you don’t wash a few times in one sitting. Eventually, I threw it away.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
First off let me tell you a little about my locks. I have mid back length, fine curly hair but lots of it. Curly on the bottom, with waves from the scalp for the rest. I do not color or otherwise try to alter my curls. I have spent years trying this and that ""fabulous"" salon, non ""fabulous"" organic blah blah, dermatologist recommended, more blah blah shampoo than me or my wallet cares to think about. I have never found anything that compares to this product. I use to have horrible itchy, tight, burning scalp. No more. One wash every three days, no itching. My scalp problems were finally attributed to P.C.O.S for any of you girls out there that may also have this little problem. Try this product, it really is worth a shot, dealing with hair loss is bad enough for a woman. Never mind having to deal with all the other itching and dandruff problems too. A million stars to Deva Curl, Thank you.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Terrible smell. Does not smell like the normal Devacurl products. As a customer for ten years of devacurl I’ve never had this issue. Seller was czbrm.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I bought this in July of 2018. About a week into using it I noticed my hair completely changed. My hair was shedding all the time and looked unhealthy. I’m guessing this was a fake. My hair has never changed before. Ever since then even after discontinuing using this product my hair is still shedding/coming out. Wish I never bought. :(
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I purchased the low poo original but received the low poo delight. The delight doesn't leave my hair feeling clean... so disappointed!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
My curls are finally free!  This shampoo has helped my hair feel more healthy than ever. I have S-curl type hair, layered cut and moderately short.  I have been using this shampoo for a year and see a big difference in how my curls lay and feel.  I don't use a hair dryer anymore and just scrunch my hair with my fingers and air dry.  This was a new experience for me but the dryer was drying out my hair (along with menopause) and I really thought I was losing my curl. Then I found Curly Girl website and learned a lot about my hair type and how curly hair should be taken care of.  Ordered the shampoo, which on Amazon is a lot less than in a salon, and started the journey of rediscovering my curls!  What a difference!  I even have curly hair in the cold winter, whereas before, it would be flat and lifeless.  Great shampoo! Just ordered the 32 oz. pump bottle.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I love that DevaCurl Low Poo leaves my hair feeling moisturized after washing....unlike most typical shampoos that make your hair feel stripped of its natural oils and really dry afterwards.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Maybe some people don't need real shampoo, but after using this I know I do. This ""cleanser"" didn't make my hair feel clean; my scalp was greasy the same day that I washed it with this, and the next day I would get pimples on my scalp. I really gave the product a try because my hair is curly and dry, but after using a third of the bottle I'm getting rid of it and buying real shampoo!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Switched from the no poo to the low poo recently for my curly headed kid and i love this. I dont notice her hair being any dryer with the low poo vs no poo but its easier for her to wash her hair by herself since there is a bit of a lather and its easier to work into her curls
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
About 6 years ago, my straight hair began turning very wavy and on the verge of curly.  I had no idea how to tame the curls and frizz so I did a little research and learned about curly hair from a few knowledgeable websites.  I spent quite a bit on different shampoos and conditioners before finding this little jewel.  I love this stuff!  It lathers just a tiny bit (could be because I add a little avocado or coconut oil to the mix sometimes), but my hair feels incredibly soft and controllable after shampooing.  I take it with me whenever I travel.  Oh, and this stuff lasts along time and, because I often add oil to the mix, it really extends the product.  Great stuff!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Deva would do well to change their packaging colors for their different products. I've made this mistake twice now and gotten ""Low-Poo"" instead of ""No-Poo"". The ""Low-Poo"" doesn't smell good to me, and the rest of the family also seems to vastly prefer the ""No-Poo"" product.Other than that, it works great.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I absolutely love this product so the star rating is not because of the quality of the product but when I received it the top was halfway off and there was shampoo all over the box, the packing paper, bubble wrap and the bottle.  No damage to the box whatsoever.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
My favorite shampoo. I’ve been using it for years and every stylist I’ve had has commented on the health of my curly hair.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This is my favorite shampoo as it is so gentle but also cleans my hair without the harsh chemicals. I love Low-Poo Shampoo and their Decadence Conditioner. They both leave my hair soft and silky. I have been using DevaCurl for a couple of years now and they have yet to disappoint me.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This was supposed to be a great product and i had my hopes set high. But it made my scalp very itchy.  I noticed when using any deva curl products that i wiuld loose about 4-5x the hair that i normally do while showering. So i discontinued use.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I am a total DevaCurl devotee. Until I found this product line I was always fighting my curls (read: my frizz) and wishing I had straight hair. However, with the shampoo, conditioner and sometimes the gel, I have great hair days all the time. People are constantly stopping me and asking ""Is your hair naturally like that??"" Anyone with curly hair will be able to relate to how crazy it makes you look when you can't get it to behave, but these products are magic. I wish they were cheaper, but I'm so happy with the result I don't mind paying more.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Recently switched to the curly girl method and after trying a few different low-poos/co-washes, I realized this one is the best for my hair!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have mildly curly hair and live by DEVA products.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Once you've adjusted to the DevaCurl line of products, it's very hard to switch back to ""normal"" shampoos, even those specifically  marketed for curly or wavy hair. My hair consistently looks good when I'm using this line of products and I notice a huge difference if I use a regular shampoo (for example, when I've forgotten to bring the Low-Poo while traveling!).
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
So as I got older my hair ends just were not holding up to daily shampoo.  My hair is too fine to not shampoo daily.  This product is perfect to clean my hair daily, while not wearing it out like shampoo would.  Just a bit of lather is great.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Great for cowashing wigs. I love it!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I like this brand, but unfortunately this particular item I believe was an older shampoo that Amazon now sells. Had an odd smell from the original one and bottle looked best up.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Wifey bought the shampoo and the  conditioner for our daughter.  Works great.  Nice scent.Daughter is an exotic...HAHAHA!!! half black half Korean. Shampoo treats her curls well.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Excellent product for those of us with curly hair. Maintains natural curl without any frizz. I've been using it for years and recommend it highly. Somewhat expensive but worth it.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have low porosity, fine-medium, wavy 2B hair. This low poo still weighs me down. So heavy, no matter how hard I scrub/lather or the amount I use, it still stretches my waves/curls and makes my hair feel unclean. I'm not even using it to get rid of it, I really just want to throw it out. NOT good especially for the price!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Thanks
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Switched from Deva wavy products. Thinking this was similar. Smells completely different and dried out my hair badly. My hair went from soft moisturized waves to a frizzy mess. Going to buy the wavy hair set. Waste of money.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
My favorite shampoo, have been using it for about a year.  I have keratin treated hair and need shampoo that is Sodium and Sulfate free products and this one fits the bill.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I've been using this product for 1 year now and love it. It is wheat-free (which not all DevaCurl products are).  Price is very competitive so I keep buying it here. This is a large salon-size jug, but I like it like that since it's the only shampoo I use.  Plus, having the pump makes dispensing it easy.I strive to provide useful reviews, so it this was helpful to you, please give my review a thumbs up :)
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Works great for my purple hair. I’ve been using this shampoo for a year and it keeps my purple vivid the longest.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
The first time I used this shampoo it felt like my scalp was being burned. It felt acidic. I don't really know how else to describe it because I've never felt anything like it. The closest feeling is cutting hot peppers and the burn on your skin. It was awful. I will be throwing the bottle away.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Perfect for curly/wavy hair. I have 2c/3a hair, I use mainly deva curl products because they smell great, last a long time and make my hair happy!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love the product, have used for years. Unfortunately it leaked in the box, so I did not get a full bottle that I paid for. I don’t have time to return it.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I started doing the curly girl method and this shampoo is amazing. I bought it about 4 months ago and I still have so much left. It smells pretty good and cleans my hair well. Also so much cheaper here than in store!!!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have always tried to buy Deva products through Amazon--and they always arrive leaking!!!!The boxes are always dry, but the bottle caps arrive loose, the bags they are in are soaking, and mucky, sticky with product! Deva needs to get their people's acts together!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This is very gentle for my curly hair. I've been using it for years.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Good
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love, love, love this shampoo on my white girl 3B curls! I’ve actually been using it for a while, but just recently discovered it’s cheaper on Amazon than at Ulta lol.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This does not dry out my hair like shampoos with ""sudsers."" It takes getting used to no suds but it works.  The end result is that my natural waves have a chance to show.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I love this shampoo.  Great for curly hair and though I'm allergic to so many products I've had no issues.  Also love conditioner and gel.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This was my first bottle and my hair is so much better for having used this for several weeks! Will be purchasing more later!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I like the idea of not using a harsh cleanser on my hair.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Liking product! That’s how I received! I discount would be fair!!!!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love the smell and the way my daughters hair looks when paired with deva curl conditioner!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Works fine, won’t repurchase because of the price point
"
